username,waktu,teks_komentar,jumlah_likes,sumber_video,case_folding,komentar_final,bigrams
@hazmizanamat5313,2 years ago,salam dari malaysia.memang cantik rekabentuk vios baru 2022 ni.,3,https://youtube.com/watch?v=qWbTS6lwOnQ,salam dari malaysia.memang cantik rekabentuk vios baru 2022 ni.,"['salam', 'malaysia', 'memang', 'cantik', 'rekabentuk', 'vios', 'baru']","[('salam', 'malaysia'), ('malaysia', 'memang'), ('memang', 'cantik'), ('cantik', 'rekabentuk'), ('rekabentuk', 'vios'), ('vios', 'baru')]"
@iGransTVCommercials,2 years ago,Tinggal tunggu buat Duet LSUV Rush-Terios FWD meluncur. 🙏🙏🙏,1,https://youtube.com/watch?v=qWbTS6lwOnQ,tinggal tunggu buat duet lsuv rush-terios fwd meluncur. 🙏🙏🙏,"['tinggal', 'tunggu', 'buat', 'duet', 'lsuv', 'rush', 'terios', 'fwd', 'luncur']","[('tinggal', 'tunggu'), ('tunggu', 'buat'), ('buat', 'duet'), ('duet', 'lsuv'), ('lsuv', 'rush'), ('rush', 'terios'), ('terios', 'fwd'), ('fwd', 'luncur')]"
@jannahfirdaus6277,2 years ago,Geli gw liat kuku'nya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,geli gw liat kuku'nya,"['geli', 'liat', 'kuku']","[('geli', 'liat'), ('liat', 'kuku')]"
@gangebutgapelan5415,2 years ago,"Suara alarm bisa diatur setau saya, saya ada veloz 1.5 2020 ada 3 macem model suara, itu juga mungkin bisa",1,https://youtube.com/watch?v=qWbTS6lwOnQ,"suara alarm bisa diatur setau saya, saya ada veloz 1.5 2020 ada 3 macem model suara, itu juga mungkin bisa","['suara', 'alarm', 'atur', 'tau', 'veloz', 'macem', 'model', 'suara', 'mungkin']","[('suara', 'alarm'), ('alarm', 'atur'), ('atur', 'tau'), ('tau', 'veloz'), ('veloz', 'macem'), ('macem', 'model'), ('model', 'suara'), ('suara', 'mungkin')]"
@ridwanardiansyah7647,2 years ago,Belakangnya mirip honda city,0,https://youtube.com/watch?v=qWbTS6lwOnQ,belakangnya mirip honda city,"['belakang', 'mirip', 'honda', 'city']","[('belakang', 'mirip'), ('mirip', 'honda'), ('honda', 'city')]"
@abunchubby,2 years ago,"Dari dulu juga TOYOTA di topang DAIHATSU.

Dan itulah kenapa perbandingan harga antara DAIHATSU lebih murah di bandingkan TOYOTA.
Karna DAIHATSU adalah produsen tunggal dari ASTRA.",3,https://youtube.com/watch?v=qWbTS6lwOnQ,"dari dulu juga toyota di topang daihatsu.

dan itulah kenapa perbandingan harga antara daihatsu lebih murah di bandingkan toyota.
karna daihatsu adalah produsen tunggal dari astra.","['dulu', 'toyota', 'topang', 'daihatsu', 'banding', 'harga', 'daihatsu', 'lebih', 'murah', 'banding', 'toyota', 'karna', 'daihatsu', 'produsen', 'tunggal', 'astra']","[('dulu', 'toyota'), ('toyota', 'topang'), ('topang', 'daihatsu'), ('daihatsu', 'banding'), ('banding', 'harga'), ('harga', 'daihatsu'), ('daihatsu', 'lebih'), ('lebih', 'murah'), ('murah', 'banding'), ('banding', 'toyota'), ('toyota', 'karna'), ('karna', 'daihatsu'), ('daihatsu', 'produsen'), ('produsen', 'tunggal'), ('tunggal', 'astra')]"
@KWB77,2 years ago,Sekilas kok kaya liat BMW ya ni mobil. Gile cakep bgt ini buat nongkrong,1,https://youtube.com/watch?v=qWbTS6lwOnQ,sekilas kok kaya liat bmw ya ni mobil. gile cakep bgt ini buat nongkrong,"['kilas', 'kaya', 'liat', 'bmw', 'mobil', 'gile', 'cakep', 'banget', 'buat', 'nongkrong']","[('kilas', 'kaya'), ('kaya', 'liat'), ('liat', 'bmw'), ('bmw', 'mobil'), ('mobil', 'gile'), ('gile', 'cakep'), ('cakep', 'banget'), ('banget', 'buat'), ('buat', 'nongkrong')]"
@aplus1573,2 years ago,Ganteng,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ganteng,['ganteng'],[]
@ariefananta8480,2 years ago,"krn rata2 pake platform DNGA pny daihatsu, segmen produk entry level toyota ga akan pernah dapet mesin2 baru toyota dr dynamic force engine series... nasib nasib. kebayang klo vios baru dikasih mesin M15A-FKS... lebih mantap.",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"krn rata2 pake platform dnga pny daihatsu, segmen produk entry level toyota ga akan pernah dapet mesin2 baru toyota dr dynamic force engine series... nasib nasib. kebayang klo vios baru dikasih mesin m15a-fks... lebih mantap.","['rata', 'pake', 'platform', 'dnga', 'pny', 'daihatsu', 'segmen', 'produk', 'entry', 'level', 'toyota', 'pernah', 'dapet', 'mesin', 'baru', 'toyota', 'dynamic', 'force', 'engine', 'series', 'nasib', 'nasib', 'bayang', 'kalau', 'vios', 'baru', 'kasih', 'mesin', 'fks', 'lebih', 'mantap']","[('rata', 'pake'), ('pake', 'platform'), ('platform', 'dnga'), ('dnga', 'pny'), ('pny', 'daihatsu'), ('daihatsu', 'segmen'), ('segmen', 'produk'), ('produk', 'entry'), ('entry', 'level'), ('level', 'toyota'), ('toyota', 'pernah'), ('pernah', 'dapet'), ('dapet', 'mesin'), ('mesin', 'baru'), ('baru', 'toyota'), ('toyota', 'dynamic'), ('dynamic', 'force'), ('force', 'engine'), ('engine', 'series'), ('series', 'nasib'), ('nasib', 'nasib'), ('nasib', 'bayang'), ('bayang', 'kalau'), ('kalau', 'vios'), ('vios', 'baru'), ('baru', 'kasih'), ('kasih', 'mesin'), ('mesin', 'fks'), ('fks', 'lebih'), ('lebih', 'mantap')]"
@rogerbaretha7233,2 years ago,Riview yg manual donk omm biar tau juga fitur2 dan exteriornya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,riview yg manual donk omm biar tau juga fitur2 dan exteriornya,"['riview', 'manual', 'donk', 'omm', 'biar', 'tau', 'fitur', 'exteriornya']","[('riview', 'manual'), ('manual', 'donk'), ('donk', 'omm'), ('omm', 'biar'), ('biar', 'tau'), ('tau', 'fitur'), ('fitur', 'exteriornya')]"
@arstu99,2 years ago (edited),"Walau design dirubah tapi kok masih kerasa biasa aja ya modelnya. Bosen liatnya, karena model gini banyak diterapkan di mobil pesaing. Model belakang seperti BMW. Design depan juga umum mirip lainnya seperti mitsubishi lancer jadul. Belum maksimal inovasi perubahan menurutku.",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"walau design dirubah tapi kok masih kerasa biasa aja ya modelnya. bosen liatnya, karena model gini banyak diterapkan di mobil pesaing. model belakang seperti bmw. design depan juga umum mirip lainnya seperti mitsubishi lancer jadul. belum maksimal inovasi perubahan menurutku.","['design', 'rubah', 'rasa', 'biasa', 'model', 'bosen', 'liat', 'model', 'gin', 'banyak', 'terap', 'mobil', 'saing', 'model', 'belakang', 'bmw', 'design', 'depan', 'umum', 'mirip', 'mitsubishi', 'lancer', 'jadul', 'maksimal', 'inovasi', 'ubah', 'turut']","[('design', 'rubah'), ('rubah', 'rasa'), ('rasa', 'biasa'), ('biasa', 'model'), ('model', 'bosen'), ('bosen', 'liat'), ('liat', 'model'), ('model', 'gin'), ('gin', 'banyak'), ('banyak', 'terap'), ('terap', 'mobil'), ('mobil', 'saing'), ('saing', 'model'), ('model', 'belakang'), ('belakang', 'bmw'), ('bmw', 'design'), ('design', 'depan'), ('depan', 'umum'), ('umum', 'mirip'), ('mirip', 'mitsubishi'), ('mitsubishi', 'lancer'), ('lancer', 'jadul'), ('jadul', 'maksimal'), ('maksimal', 'inovasi'), ('inovasi', 'ubah'), ('ubah', 'turut')]"
@damarb.s5084,2 years ago,Pasti ada al new limo neehhh 😘,0,https://youtube.com/watch?v=qWbTS6lwOnQ,pasti ada al new limo neehhh 😘,"['baru', 'limo', 'neehhh']","[('baru', 'limo'), ('limo', 'neehhh')]"
@ichsanafdal6895,2 years ago,konsumsi bbmnya berapa ya? kok saya ga dengar info tsb sepertinya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,konsumsi bbmnya berapa ya? kok saya ga dengar info tsb sepertinya,"['konsumsi', 'bbmnya', 'berapa', 'dengar', 'info', 'tsb']","[('konsumsi', 'bbmnya'), ('bbmnya', 'berapa'), ('berapa', 'dengar'), ('dengar', 'info'), ('info', 'tsb')]"
@nabilkayzoeyuwana7318,2 years ago,padahal yg interior merah keren bgt,0,https://youtube.com/watch?v=qWbTS6lwOnQ,padahal yg interior merah keren bgt,"['padahal', 'interior', 'merah', 'keren', 'banget']","[('padahal', 'interior'), ('interior', 'merah'), ('merah', 'keren'), ('keren', 'banget')]"
@primapetroza4960,2 years ago,Nahh...baru keren nih vios 2022...mdh2an bs SPK bulan ini 🙏,1,https://youtube.com/watch?v=qWbTS6lwOnQ,nahh...baru keren nih vios 2022...mdh2an bs spk bulan ini 🙏,"['nahh', 'baru', 'keren', 'vios', 'mdh', 'spk', 'bulan']","[('nahh', 'baru'), ('baru', 'keren'), ('keren', 'vios'), ('vios', 'mdh'), ('mdh', 'spk'), ('spk', 'bulan')]"
@sanjoyopurnomo6096,2 years ago,"gantengan ini sih broo, dan beda juga sih menurut gua",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"gantengan ini sih broo, dan beda juga sih menurut gua","['ganteng', 'broo', 'beda', 'turut', 'gua']","[('ganteng', 'broo'), ('broo', 'beda'), ('beda', 'turut'), ('turut', 'gua')]"
@yohanesmartino5301,2 years ago (edited),"Sayangnya mesin M15A-FKS itu pakai 3 silinder, yang ditakutkan getaran dan berisiknya",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"sayangnya mesin m15a-fks itu pakai 3 silinder, yang ditakutkan getaran dan berisiknya","['sayang', 'mesin', 'fks', 'pakai', 'silinder', 'takut', 'getar', 'berisik']","[('sayang', 'mesin'), ('mesin', 'fks'), ('fks', 'pakai'), ('pakai', 'silinder'), ('silinder', 'takut'), ('takut', 'getar'), ('getar', 'berisik')]"
@ariefananta8480,2 years ago," @yohanesmartino5301  Kelemahannya memang di vibrasi yg lebih gede, tp teknik peredaman sekarang jg jauh lebih baik shg efek vibrasi bs diminimalkan. Konfigurasi 3 silinder utk ICE modern ber-cc  <2000cc sptnya akan jd keniscayaan bg para pabrikan mobil bwt ngejar power dan efisiensinya (termasuk produksi mesin 3-cyl jg lbh murah). Mobil2 premium ber-cc <2000 dg kisaran power 125-130an HP sdh mulai pake mesin2 3-cyl.",0,https://youtube.com/watch?v=qWbTS6lwOnQ," @yohanesmartino5301  kelemahannya memang di vibrasi yg lebih gede, tp teknik peredaman sekarang jg jauh lebih baik shg efek vibrasi bs diminimalkan. konfigurasi 3 silinder utk ice modern ber-cc  <2000cc sptnya akan jd keniscayaan bg para pabrikan mobil bwt ngejar power dan efisiensinya (termasuk produksi mesin 3-cyl jg lbh murah). mobil2 premium ber-cc <2000 dg kisaran power 125-130an hp sdh mulai pake mesin2 3-cyl.","['lemah', 'memang', 'vibrasi', 'lebih', 'gede', 'teknik', 'redam', 'sekarang', 'jauh', 'lebih', 'baik', 'shg', 'efek', 'vibrasi', 'minimal', 'konfigurasi', 'silinder', 'ice', 'modern', 'ber', 'sptnya', 'niscaya', 'pabrikan', 'mobil', 'bwt', 'ngejar', 'power', 'efisiensi', 'masuk', 'produksi', 'mesin', 'cyl', 'lbh', 'murah', 'mobil', 'premium', 'ber', 'kisar', 'power', 'sdh', 'mulai', 'pake', 'mesin', 'cyl']","[('lemah', 'memang'), ('memang', 'vibrasi'), ('vibrasi', 'lebih'), ('lebih', 'gede'), ('gede', 'teknik'), ('teknik', 'redam'), ('redam', 'sekarang'), ('sekarang', 'jauh'), ('jauh', 'lebih'), ('lebih', 'baik'), ('baik', 'shg'), ('shg', 'efek'), ('efek', 'vibrasi'), ('vibrasi', 'minimal'), ('minimal', 'konfigurasi'), ('konfigurasi', 'silinder'), ('silinder', 'ice'), ('ice', 'modern'), ('modern', 'ber'), ('ber', 'sptnya'), ('sptnya', 'niscaya'), ('niscaya', 'pabrikan'), ('pabrikan', 'mobil'), ('mobil', 'bwt'), ('bwt', 'ngejar'), ('ngejar', 'power'), ('power', 'efisiensi'), ('efisiensi', 'masuk'), ('masuk', 'produksi'), ('produksi', 'mesin'), ('mesin', 'cyl'), ('cyl', 'lbh'), ('lbh', 'murah'), ('murah', 'mobil'), ('mobil', 'premium'), ('premium', 'ber'), ('ber', 'kisar'), ('kisar', 'power'), ('power', 'sdh'), ('sdh', 'mulai'), ('mulai', 'pake'), ('pake', 'mesin'), ('mesin', 'cyl')]"
@sanjoyopurnomo6096,2 years ago,"loh, coba di bandingin sama vios sebelumnya aja, pasti berubah tottal",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"loh, coba di bandingin sama vios sebelumnya aja, pasti berubah tottal","['loh', 'coba', 'bandingin', 'sama', 'vios', 'ubah', 'tottal']","[('loh', 'coba'), ('coba', 'bandingin'), ('bandingin', 'sama'), ('sama', 'vios'), ('vios', 'ubah'), ('ubah', 'tottal')]"
@ramci0914,2 years ago,"Tetep aja jadi taksi , mw apaan jg namanya limo kek, atau apalah",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"tetep aja jadi taksi , mw apaan jg namanya limo kek, atau apalah","['tetep', 'jadi', 'taksi', 'apa', 'nama', 'limo', 'kek', 'apa']","[('tetep', 'jadi'), ('jadi', 'taksi'), ('taksi', 'apa'), ('apa', 'nama'), ('nama', 'limo'), ('limo', 'kek'), ('kek', 'apa')]"
@jakfaral5662,2 years ago,Full di desain oleh Daihatsu...good job..,3,https://youtube.com/watch?v=qWbTS6lwOnQ,full di desain oleh daihatsu...good job..,"['full', 'desain', 'daihatsu', 'good', 'job']","[('full', 'desain'), ('desain', 'daihatsu'), ('daihatsu', 'good'), ('good', 'job')]"
@Spheredalai,2 years ago,"memang dari dulu bukan taksi karena yang model taksi itu Limo bukan Vios, Vios itu tipe lebih premium dari Limo yg harganya memang agak jauh beda, kalaupun pernah lihat ada taksi Vios, itu seringnya adalah rebadge, emblemnya diganti, mungkin karena gengsi",13,https://youtube.com/watch?v=qWbTS6lwOnQ,"memang dari dulu bukan taksi karena yang model taksi itu limo bukan vios, vios itu tipe lebih premium dari limo yg harganya memang agak jauh beda, kalaupun pernah lihat ada taksi vios, itu seringnya adalah rebadge, emblemnya diganti, mungkin karena gengsi","['memang', 'dulu', 'bukan', 'taksi', 'model', 'taksi', 'limo', 'bukan', 'vios', 'vios', 'tipe', 'lebih', 'premium', 'limo', 'harga', 'memang', 'jauh', 'beda', 'kalaupun', 'pernah', 'lihat', 'taksi', 'vios', 'sering', 'rebadge', 'emblem', 'ganti', 'mungkin', 'gengsi']","[('memang', 'dulu'), ('dulu', 'bukan'), ('bukan', 'taksi'), ('taksi', 'model'), ('model', 'taksi'), ('taksi', 'limo'), ('limo', 'bukan'), ('bukan', 'vios'), ('vios', 'vios'), ('vios', 'tipe'), ('tipe', 'lebih'), ('lebih', 'premium'), ('premium', 'limo'), ('limo', 'harga'), ('harga', 'memang'), ('memang', 'jauh'), ('jauh', 'beda'), ('beda', 'kalaupun'), ('kalaupun', 'pernah'), ('pernah', 'lihat'), ('lihat', 'taksi'), ('taksi', 'vios'), ('vios', 'sering'), ('sering', 'rebadge'), ('rebadge', 'emblem'), ('emblem', 'ganti'), ('ganti', 'mungkin'), ('mungkin', 'gengsi')]"
@zahwadzakwan7591,2 years ago,Kreeen abissss,0,https://youtube.com/watch?v=qWbTS6lwOnQ,kreeen abissss,"['kreeen', 'abissss']","[('kreeen', 'abissss')]"
@zakariatifli,2 years ago,ekterior bagus... pas bahas interior kok ga nyaman lihat kuku tangan yang panjang.... kesannya gimana gitu... ganteng sih cuman kukunya ga nyaman dilihatnya...,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ekterior bagus... pas bahas interior kok ga nyaman lihat kuku tangan yang panjang.... kesannya gimana gitu... ganteng sih cuman kukunya ga nyaman dilihatnya...,"['ekterior', 'bagus', 'pas', 'bahas', 'interior', 'nyaman', 'lihat', 'kuku', 'tangan', 'panjang', 'kesan', 'gimana', 'gitu', 'ganteng', 'cuman', 'kuku', 'nyaman', 'lihat']","[('ekterior', 'bagus'), ('bagus', 'pas'), ('pas', 'bahas'), ('bahas', 'interior'), ('interior', 'nyaman'), ('nyaman', 'lihat'), ('lihat', 'kuku'), ('kuku', 'tangan'), ('tangan', 'panjang'), ('panjang', 'kesan'), ('kesan', 'gimana'), ('gimana', 'gitu'), ('gitu', 'ganteng'), ('ganteng', 'cuman'), ('cuman', 'kuku'), ('kuku', 'nyaman'), ('nyaman', 'lihat')]"
@enzoalrizky4697,2 years ago,Bang adu sama city dong,0,https://youtube.com/watch?v=qWbTS6lwOnQ,bang adu sama city dong,"['bang', 'adu', 'sama', 'city', 'dong']","[('bang', 'adu'), ('adu', 'sama'), ('sama', 'city'), ('city', 'dong')]"
@agungbinhartono,2 years ago,"mohon tdk terlalu cepat saat menjelaskan, agar kami bs menyimak dg baik. sy bahkan  hrs mengulang berkali2 utk mendengarkannya.",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"mohon tdk terlalu cepat saat menjelaskan, agar kami bs menyimak dg baik. sy bahkan  hrs mengulang berkali2 utk mendengarkannya.","['mohon', 'tidak', 'terlalu', 'cepat', 'jelas', 'simak', 'baik', 'bahkan', 'hrs', 'ulang', 'kali', 'dengar']","[('mohon', 'tidak'), ('tidak', 'terlalu'), ('terlalu', 'cepat'), ('cepat', 'jelas'), ('jelas', 'simak'), ('simak', 'baik'), ('baik', 'bahkan'), ('bahkan', 'hrs'), ('hrs', 'ulang'), ('ulang', 'kali'), ('kali', 'dengar')]"
@haryonoh2790,2 years ago,Nunggu blue bird nya aja deh,0,https://youtube.com/watch?v=qWbTS6lwOnQ,nunggu blue bird nya aja deh,"['nunggu', 'blue', 'bird']","[('nunggu', 'blue'), ('blue', 'bird')]"
@muhamadferza7690,2 years ago,"Modelnya udah masuk, niatnya udah ada, usahanya juga udah jalan
Tinggal isi dompetnya aja yang belum mendukung 😅",15,https://youtube.com/watch?v=qWbTS6lwOnQ,"modelnya udah masuk, niatnya udah ada, usahanya juga udah jalan
tinggal isi dompetnya aja yang belum mendukung 😅","['model', 'udah', 'masuk', 'niat', 'udah', 'usaha', 'udah', 'jalan', 'tinggal', 'isi', 'dompet', 'dukung']","[('model', 'udah'), ('udah', 'masuk'), ('masuk', 'niat'), ('niat', 'udah'), ('udah', 'usaha'), ('usaha', 'udah'), ('udah', 'jalan'), ('jalan', 'tinggal'), ('tinggal', 'isi'), ('isi', 'dompet'), ('dompet', 'dukung')]"
@ongkykurniawan,2 years ago,Ntah kenapa lebih ganteng city hatchback,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ntah kenapa lebih ganteng city hatchback,"['ntah', 'lebih', 'ganteng', 'city', 'hatchback']","[('ntah', 'lebih'), ('lebih', 'ganteng'), ('ganteng', 'city'), ('city', 'hatchback')]"
@initialalphabetcommunity,2 years ago,"Kok head unit nya beda drpda yg di thailand ya? Yg di thailand lebih minimalis satu layar, kyk tablet nempel",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"kok head unit nya beda drpda yg di thailand ya? yg di thailand lebih minimalis satu layar, kyk tablet nempel","['head', 'unit', 'beda', 'drpda', 'thailand', 'thailand', 'lebih', 'minimal', 'satu', 'layar', 'kaya', 'tablet', 'nempel']","[('head', 'unit'), ('unit', 'beda'), ('beda', 'drpda'), ('drpda', 'thailand'), ('thailand', 'thailand'), ('thailand', 'lebih'), ('lebih', 'minimal'), ('minimal', 'satu'), ('satu', 'layar'), ('layar', 'kaya'), ('kaya', 'tablet'), ('tablet', 'nempel')]"
@Erfansj1,2 years ago,Demand sedan entry level sdh menurun.,0,https://youtube.com/watch?v=qWbTS6lwOnQ,demand sedan entry level sdh menurun.,"['demand', 'sedan', 'entry', 'level', 'sdh', 'turun']","[('demand', 'sedan'), ('sedan', 'entry'), ('entry', 'level'), ('level', 'sdh'), ('sdh', 'turun')]"
@yanaariesta.channel,2 years ago,Sayang cc nyah ga berubah,0,https://youtube.com/watch?v=qWbTS6lwOnQ,sayang cc nyah ga berubah,"['sayang', 'nyah', 'ubah']","[('sayang', 'nyah'), ('nyah', 'ubah')]"
@catwishperer9229,2 years ago,"Jari2nya lentik terawat meni-pedi, hehe... Tampil macho aja bro.  Kan bahas topik otomotif yang laki banget 😊",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"jari2nya lentik terawat meni-pedi, hehe... tampil macho aja bro.  kan bahas topik otomotif yang laki banget 😊","['jari', 'lentik', 'awat', 'meni', 'pedi', 'hehe', 'tampil', 'macho', 'bro', 'kan', 'bahas', 'topik', 'otomotif', 'laki', 'banget']","[('jari', 'lentik'), ('lentik', 'awat'), ('awat', 'meni'), ('meni', 'pedi'), ('pedi', 'hehe'), ('hehe', 'tampil'), ('tampil', 'macho'), ('macho', 'bro'), ('bro', 'kan'), ('kan', 'bahas'), ('bahas', 'topik'), ('topik', 'otomotif'), ('otomotif', 'laki'), ('laki', 'banget')]"
@arisrismansyah7000,2 years ago,Nanti jadi silver bird wkwkwk,0,https://youtube.com/watch?v=qWbTS6lwOnQ,nanti jadi silver bird wkwkwk,"['jadi', 'silver', 'bird', 'wkwkwk']","[('jadi', 'silver'), ('silver', 'bird'), ('bird', 'wkwkwk')]"
@andypurwanto2894,2 years ago,Keren bet,0,https://youtube.com/watch?v=qWbTS6lwOnQ,keren bet,"['keren', 'bet']","[('keren', 'bet')]"
@mohamaddavitdiwangkoro153,2 years ago,Menunggu yaris terbaru,1,https://youtube.com/watch?v=qWbTS6lwOnQ,menunggu yaris terbaru,"['tunggu', 'yaris', 'baru']","[('tunggu', 'yaris'), ('yaris', 'baru')]"
@shebry,2 years ago,Nunggu type GR😁,1,https://youtube.com/watch?v=qWbTS6lwOnQ,nunggu type gr😁,"['nunggu', 'type']","[('nunggu', 'type')]"
@masdjatu4734,2 years ago,Sekilas liat thumbnail hampir mirip Civic hehe,0,https://youtube.com/watch?v=qWbTS6lwOnQ,sekilas liat thumbnail hampir mirip civic hehe,"['kilas', 'liat', 'thumbnail', 'hampir', 'mirip', 'civic', 'hehe']","[('kilas', 'liat'), ('liat', 'thumbnail'), ('thumbnail', 'hampir'), ('hampir', 'mirip'), ('mirip', 'civic'), ('civic', 'hehe')]"
@lelanapun6694,2 years ago,lampu belakangnya kaya BMW loh keren,0,https://youtube.com/watch?v=qWbTS6lwOnQ,lampu belakangnya kaya bmw loh keren,"['lampu', 'belakang', 'kaya', 'bmw', 'loh', 'keren']","[('lampu', 'belakang'), ('belakang', 'kaya'), ('kaya', 'bmw'), ('bmw', 'loh'), ('loh', 'keren')]"
@moiqtheplayer,2 years ago,"Ga semua taksi vios itu rebadge, sy pernah lihat beneran ada taksi vios, rem belakangnya cakram",2,https://youtube.com/watch?v=qWbTS6lwOnQ,"ga semua taksi vios itu rebadge, sy pernah lihat beneran ada taksi vios, rem belakangnya cakram","['semua', 'taksi', 'vios', 'rebadge', 'pernah', 'lihat', 'beneran', 'taksi', 'vios', 'rem', 'belakang', 'cakram']","[('semua', 'taksi'), ('taksi', 'vios'), ('vios', 'rebadge'), ('rebadge', 'pernah'), ('pernah', 'lihat'), ('lihat', 'beneran'), ('beneran', 'taksi'), ('taksi', 'vios'), ('vios', 'rem'), ('rem', 'belakang'), ('belakang', 'cakram')]"
@daneessjochris,2 years ago,Sebenarnya sama aja kayak Avanza sama transmover,0,https://youtube.com/watch?v=qWbTS6lwOnQ,sebenarnya sama aja kayak avanza sama transmover,"['benar', 'sama', 'kayak', 'avanza', 'sama', 'transmover']","[('benar', 'sama'), ('sama', 'kayak'), ('kayak', 'avanza'), ('avanza', 'sama'), ('sama', 'transmover')]"
@ajibabay214,2 years ago,Komentar anda mewakili  komentar saya,1,https://youtube.com/watch?v=qWbTS6lwOnQ,komentar anda mewakili  komentar saya,"['komentar', 'wakil', 'komentar']","[('komentar', 'wakil'), ('wakil', 'komentar')]"
