username,waktu,teks_komentar,jumlah_likes,sumber_video,komentar_bersih
@MelonPlaygroundGamer750,2 years ago," @esk4105  Yea,You Are Right 👍",0,https://youtube.com/watch?v=lWlan_59zfI," @esk4105  yea,you are right 👍"
@esk4105,2 years ago,This is new Vios 1.5V,1,https://youtube.com/watch?v=lWlan_59zfI,this is new vios 1.5v
@Autophiles,2 years ago,Not a lot of side mirrors are programmed to keep trying to go up when they’re at their limit. Had to torture the poor design,1,https://youtube.com/watch?v=lWlan_59zfI,not a lot of side mirrors are programmed to keep trying to go up when they’re at their limit. had to torture the poor design
@transcargoeurotrucksim2,2 years ago,"Perodua will NOT make that, are you fooling or something?!",3,https://youtube.com/watch?v=lWlan_59zfI,"perodua will not make that, are you fooling or something?!"
@keithchai8566,2 years ago,If that makes u feel better..... Go ahead and continue to fool urself 😂,5,https://youtube.com/watch?v=lWlan_59zfI,if that makes u feel better..... go ahead and continue to fool urself 😂
@shentan9175,2 years ago,"Already showed that designed by daihatsu, still have some stupid ppl said same like perodua. Do some research before comment",3,https://youtube.com/watch?v=lWlan_59zfI,"already showed that designed by daihatsu, still have some stupid ppl said same like perodua. do some research before comment"
@transcargoeurotrucksim2,2 years ago,​ @keithchai8566  Silence!,0,https://youtube.com/watch?v=lWlan_59zfI,​ @keithchai8566  silence!
@14bqdonk,2 years ago,"poor ass malaysia be like: ""perodua vios""",0,https://youtube.com/watch?v=lWlan_59zfI,"poor ass malaysia be like: ""perodua vios"""
@esk4105,2 years ago, @chin_mifen  But better than City to be honest,1,https://youtube.com/watch?v=lWlan_59zfI, @chin_mifen  but better than city to be honest
@keithchai8566,2 years ago," @chin_mifen  mazda 2 is outdated for so many years and no safety system but selling at 104k. No one says a thing. In Thailand it is the same dashboard, no one says a thing. Only Malaysian driving saga/axia banyak bising.",3,https://youtube.com/watch?v=lWlan_59zfI," @chin_mifen  mazda 2 is outdated for so many years and no safety system but selling at 104k. no one says a thing. in thailand it is the same dashboard, no one says a thing. only malaysian driving saga/axia banyak bising."
@14bqdonk,2 years ago,In your dream. This is Toyota,0,https://youtube.com/watch?v=lWlan_59zfI,in your dream. this is toyota
@petemorbius3936,2 years ago (edited)," @14bqdonk  im talking about subscribers,are u dreaming?? toyota so??",0,https://youtube.com/watch?v=lWlan_59zfI," @14bqdonk  im talking about subscribers,are u dreaming?? toyota so??"
@0408tk,2 years ago,​ @14bqdonk  he means number of this channel subscribers,0,https://youtube.com/watch?v=lWlan_59zfI,​ @14bqdonk  he means number of this channel subscribers
@Autophiles,2 years ago,bruh thought you meant RM54K Myvi Sedan coming soon,0,https://youtube.com/watch?v=lWlan_59zfI,bruh thought you meant rm54k myvi sedan coming soon
@petemorbius3936,2 years ago, @0408tk  hahahha...u know me well:),0,https://youtube.com/watch?v=lWlan_59zfI, @0408tk  hahahha...u know me well:)
@petemorbius3936,2 years ago, @Autophiles  mayb...,0,https://youtube.com/watch?v=lWlan_59zfI, @autophiles  mayb...
@petemorbius3936,2 years ago,whats ambreight?,2,https://youtube.com/watch?v=lWlan_59zfI,whats ambreight?
@yanhaowong8760,2 years ago, @petemorbius3936  in the change box,0,https://youtube.com/watch?v=lWlan_59zfI, @petemorbius3936  in the change box
@petemorbius3936,2 years ago, @yanhaowong8760  u mean ambient light?,1,https://youtube.com/watch?v=lWlan_59zfI, @yanhaowong8760  u mean ambient light?
@reversefuture1915,2 years ago,I prefer this vios but each to their own preference 👌🏻,9,https://youtube.com/watch?v=lWlan_59zfI,i prefer this vios but each to their own preference 👌🏻
@0408tk,2 years ago,Can buy it in Carsome,0,https://youtube.com/watch?v=lWlan_59zfI,can buy it in carsome
@keithchai8566,2 years ago,Go ahead drive the old vios. 😂,4,https://youtube.com/watch?v=lWlan_59zfI,go ahead drive the old vios. 😂
@SYAFproductions,2 years ago (edited),"If you don't like this 2023 vios, why would you watch it since you didn't like it?",2,https://youtube.com/watch?v=lWlan_59zfI,"if you don't like this 2023 vios, why would you watch it since you didn't like it?"
@HowtoBasicinIT,2 years ago," @SYAFproductions  Ermm its just my opinion
If you think the new Vios is ok, then its ok la
Not all people does have same opinion",1,https://youtube.com/watch?v=lWlan_59zfI," @syafproductions  ermm its just my opinion
if you think the new vios is ok, then its ok la
not all people does have same opinion"
@HowtoBasicinIT,2 years ago, @keithchai8566  lets go make comparison vios 2019 vs 2023. Which is the top speed hahaah,0,https://youtube.com/watch?v=lWlan_59zfI, @keithchai8566  lets go make comparison vios 2019 vs 2023. which is the top speed hahaah
@HowtoBasicinIT,2 years ago," @reversefuture1915  agreed with ur statement, love u sir",0,https://youtube.com/watch?v=lWlan_59zfI," @reversefuture1915  agreed with ur statement, love u sir"
@keithchai8566,2 years ago," @HowtoBasicinIT  I stucked in jam in pj 5 days a week. I don't really care bout the top speed. But comfort and nvh is a big thing for me. Plus it looks good, vios 3rd gen looks like some ah beng car came out from 3rd party workshop. Yucks",7,https://youtube.com/watch?v=lWlan_59zfI," @howtobasicinit  i stucked in jam in pj 5 days a week. i don't really care bout the top speed. but comfort and nvh is a big thing for me. plus it looks good, vios 3rd gen looks like some ah beng car came out from 3rd party workshop. yucks"
@14bqdonk,2 years ago,I prefer all Ford Mustang 👍🏻,0,https://youtube.com/watch?v=lWlan_59zfI,i prefer all ford mustang 👍🏻
@esk4105,2 years ago, @14bqdonk  Can’t compare between this and Ford Mustang as both are different segment,1,https://youtube.com/watch?v=lWlan_59zfI, @14bqdonk  can’t compare between this and ford mustang as both are different segment
@esk4105,2 years ago,"If you don’t like this new Vios while keeping your old Vios, it’s fine. No one will force you. Btw, people wants new car with reliability, more features, safety, comfort and technology like this new Vios than old Vios one",4,https://youtube.com/watch?v=lWlan_59zfI,"if you don’t like this new vios while keeping your old vios, it’s fine. no one will force you. btw, people wants new car with reliability, more features, safety, comfort and technology like this new vios than old vios one"
@faisalvans,10 months ago,I prefer 2018 vios. Keli,0,https://youtube.com/watch?v=lWlan_59zfI,i prefer 2018 vios. keli
@ns.gunawanprasetyo.s.kep.6693,4 months ago,"Reviewanya, berkarisMa suaraNe...",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"reviewanya, berkarisma suarane..."
@adhityapanjiasmoro5848,2 years ago,https://youtube.com/shorts/A0vmZQL42Zw?feature=share,0,https://youtube.com/watch?v=qWbTS6lwOnQ,https://youtube.com/shorts/a0vmzql42zw?feature=share
@duhek9322,2 years ago,seat belakang boieh dilipatkah?,0,https://youtube.com/watch?v=qWbTS6lwOnQ,seat belakang boieh dilipatkah?
@afrianyudhayubeat6127,2 years ago,Suruh potong kuku dulu,0,https://youtube.com/watch?v=qWbTS6lwOnQ,suruh potong kuku dulu
@ReaperSideGaming,2 years ago,"Cuman stop lamp nya aja yang ga gw suka, selebihnya mantap dan keren !",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"cuman stop lamp nya aja yang ga gw suka, selebihnya mantap dan keren !"
@YATSUP,2 years ago,aga diulang diulang ya ges ya pembicaraanya.,0,https://youtube.com/watch?v=qWbTS6lwOnQ,aga diulang diulang ya ges ya pembicaraanya.
@mazizmarzuqi1720,2 years ago,Cocok untuk anak kecil sahaja duduk di belakang.,0,https://youtube.com/watch?v=qWbTS6lwOnQ,cocok untuk anak kecil sahaja duduk di belakang.
@gahphotobooth4822,2 years ago,Kuku nya d potong,0,https://youtube.com/watch?v=qWbTS6lwOnQ,kuku nya d potong
@andiirawan3421,2 years ago,Jangan lupa potong kuku bg😅,0,https://youtube.com/watch?v=qWbTS6lwOnQ,jangan lupa potong kuku bg😅
@muhammadjuliofarizky1388,2 years ago,"Gw malah pengen beli cash,bukan nyicil",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"gw malah pengen beli cash,bukan nyicil"
@sanjoyopurnomo6096,2 years ago,boleh nih modelnya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,boleh nih modelnya
@sanjoyopurnomo6096,2 years ago,ganteng banget nih,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ganteng banget nih
@sanjoyopurnomo6096,2 years ago,naksir bange klo gini,0,https://youtube.com/watch?v=qWbTS6lwOnQ,naksir bange klo gini
@aldirivaldi9861,2 years ago,naksir bange klo gini,0,https://youtube.com/watch?v=qWbTS6lwOnQ,naksir bange klo gini
@aldirivaldi9861,2 years ago,fix bakalan irit,0,https://youtube.com/watch?v=qWbTS6lwOnQ,fix bakalan irit
@aldirivaldi9861,2 years ago,boleh nih modelnya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,boleh nih modelnya
@aldirivaldi9861,2 years ago,ganteng banget nih,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ganteng banget nih
@aldirivaldi9861,2 years ago,dibandig city mending ini sih guaa,0,https://youtube.com/watch?v=qWbTS6lwOnQ,dibandig city mending ini sih guaa
@ridwanmulyana6869,2 years ago,Desainnya buruk 👎,1,https://youtube.com/watch?v=qWbTS6lwOnQ,desainnya buruk 👎
@fahrezanabilpratama7294,2 years ago,Shalawatin dulu,0,https://youtube.com/watch?v=qWbTS6lwOnQ,shalawatin dulu
@alimaradani1065,2 years ago,Ditunggu versi limonya 😀,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ditunggu versi limonya 😀
@dcrm18,2 years ago,Penasaran dgn tipe terendah E m/t..,0,https://youtube.com/watch?v=qWbTS6lwOnQ,penasaran dgn tipe terendah e m/t..
@maverick-6356,2 years ago,"Bang tolong komparasi vios 2022 dan city 2022 dong, lg mau beli nih",1,https://youtube.com/watch?v=qWbTS6lwOnQ,"bang tolong komparasi vios 2022 dan city 2022 dong, lg mau beli nih"
@inibukan8192,2 years ago,"Kalau yang lain bahas mobilnya, saya mau bahas reviewnya ah hehe

Terimakasih buat tim otodriver, khususnya mas Adit yang udah dengerin segala kritik dari para netizen, mungkin bahkan ada yang menjurus ke membully 😅. 

Sekarang reviewnya udah jauh lebih enak, lebih luwes, ga ada bahasa-bahasa yang belibet, dan semakin asyik ditonton.

Keep up the good work mas adit dan tim otodriver!",8,https://youtube.com/watch?v=qWbTS6lwOnQ,"kalau yang lain bahas mobilnya, saya mau bahas reviewnya ah hehe

terimakasih buat tim otodriver, khususnya mas adit yang udah dengerin segala kritik dari para netizen, mungkin bahkan ada yang menjurus ke membully 😅. 

sekarang reviewnya udah jauh lebih enak, lebih luwes, ga ada bahasa-bahasa yang belibet, dan semakin asyik ditonton.

keep up the good work mas adit dan tim otodriver!"
@widisaputra2822,2 years ago,"All memang banyak perubahan, namun secara design masih ada copy an dari all new avanza, so menurut saya balik lagi sama penggunanya",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"all memang banyak perubahan, namun secara design masih ada copy an dari all new avanza, so menurut saya balik lagi sama penggunanya"
@hazmizanamat5313,2 years ago,salam dari malaysia.memang cantik rekabentuk vios baru 2022 ni.,3,https://youtube.com/watch?v=qWbTS6lwOnQ,salam dari malaysia.memang cantik rekabentuk vios baru 2022 ni.
@iGransTVCommercials,2 years ago,Tinggal tunggu buat Duet LSUV Rush-Terios FWD meluncur. 🙏🙏🙏,1,https://youtube.com/watch?v=qWbTS6lwOnQ,tinggal tunggu buat duet lsuv rush-terios fwd meluncur. 🙏🙏🙏
@jannahfirdaus6277,2 years ago,Geli gw liat kuku'nya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,geli gw liat kuku'nya
@gangebutgapelan5415,2 years ago,"Suara alarm bisa diatur setau saya, saya ada veloz 1.5 2020 ada 3 macem model suara, itu juga mungkin bisa",1,https://youtube.com/watch?v=qWbTS6lwOnQ,"suara alarm bisa diatur setau saya, saya ada veloz 1.5 2020 ada 3 macem model suara, itu juga mungkin bisa"
@ridwanardiansyah7647,2 years ago,Belakangnya mirip honda city,0,https://youtube.com/watch?v=qWbTS6lwOnQ,belakangnya mirip honda city
@abunchubby,2 years ago,"Dari dulu juga TOYOTA di topang DAIHATSU.

Dan itulah kenapa perbandingan harga antara DAIHATSU lebih murah di bandingkan TOYOTA.
Karna DAIHATSU adalah produsen tunggal dari ASTRA.",3,https://youtube.com/watch?v=qWbTS6lwOnQ,"dari dulu juga toyota di topang daihatsu.

dan itulah kenapa perbandingan harga antara daihatsu lebih murah di bandingkan toyota.
karna daihatsu adalah produsen tunggal dari astra."
@KWB77,2 years ago,Sekilas kok kaya liat BMW ya ni mobil. Gile cakep bgt ini buat nongkrong,1,https://youtube.com/watch?v=qWbTS6lwOnQ,sekilas kok kaya liat bmw ya ni mobil. gile cakep bgt ini buat nongkrong
@aplus1573,2 years ago,Ganteng,0,https://youtube.com/watch?v=qWbTS6lwOnQ,ganteng
@ariefananta8480,2 years ago,"krn rata2 pake platform DNGA pny daihatsu, segmen produk entry level toyota ga akan pernah dapet mesin2 baru toyota dr dynamic force engine series... nasib nasib. kebayang klo vios baru dikasih mesin M15A-FKS... lebih mantap.",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"krn rata2 pake platform dnga pny daihatsu, segmen produk entry level toyota ga akan pernah dapet mesin2 baru toyota dr dynamic force engine series... nasib nasib. kebayang klo vios baru dikasih mesin m15a-fks... lebih mantap."
@rogerbaretha7233,2 years ago,Riview yg manual donk omm biar tau juga fitur2 dan exteriornya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,riview yg manual donk omm biar tau juga fitur2 dan exteriornya
@arstu99,2 years ago (edited),"Walau design dirubah tapi kok masih kerasa biasa aja ya modelnya. Bosen liatnya, karena model gini banyak diterapkan di mobil pesaing. Model belakang seperti BMW. Design depan juga umum mirip lainnya seperti mitsubishi lancer jadul. Belum maksimal inovasi perubahan menurutku.",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"walau design dirubah tapi kok masih kerasa biasa aja ya modelnya. bosen liatnya, karena model gini banyak diterapkan di mobil pesaing. model belakang seperti bmw. design depan juga umum mirip lainnya seperti mitsubishi lancer jadul. belum maksimal inovasi perubahan menurutku."
@damarb.s5084,2 years ago,Pasti ada al new limo neehhh 😘,0,https://youtube.com/watch?v=qWbTS6lwOnQ,pasti ada al new limo neehhh 😘
@ichsanafdal6895,2 years ago,konsumsi bbmnya berapa ya? kok saya ga dengar info tsb sepertinya,0,https://youtube.com/watch?v=qWbTS6lwOnQ,konsumsi bbmnya berapa ya? kok saya ga dengar info tsb sepertinya
@nabilkayzoeyuwana7318,2 years ago,padahal yg interior merah keren bgt,0,https://youtube.com/watch?v=qWbTS6lwOnQ,padahal yg interior merah keren bgt
@primapetroza4960,2 years ago,Nahh...baru keren nih vios 2022...mdh2an bs SPK bulan ini 🙏,1,https://youtube.com/watch?v=qWbTS6lwOnQ,nahh...baru keren nih vios 2022...mdh2an bs spk bulan ini 🙏
@sanjoyopurnomo6096,2 years ago,"gantengan ini sih broo, dan beda juga sih menurut gua",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"gantengan ini sih broo, dan beda juga sih menurut gua"
@yohanesmartino5301,2 years ago (edited),"Sayangnya mesin M15A-FKS itu pakai 3 silinder, yang ditakutkan getaran dan berisiknya",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"sayangnya mesin m15a-fks itu pakai 3 silinder, yang ditakutkan getaran dan berisiknya"
@ariefananta8480,2 years ago," @yohanesmartino5301  Kelemahannya memang di vibrasi yg lebih gede, tp teknik peredaman sekarang jg jauh lebih baik shg efek vibrasi bs diminimalkan. Konfigurasi 3 silinder utk ICE modern ber-cc  <2000cc sptnya akan jd keniscayaan bg para pabrikan mobil bwt ngejar power dan efisiensinya (termasuk produksi mesin 3-cyl jg lbh murah). Mobil2 premium ber-cc <2000 dg kisaran power 125-130an HP sdh mulai pake mesin2 3-cyl.",0,https://youtube.com/watch?v=qWbTS6lwOnQ," @yohanesmartino5301  kelemahannya memang di vibrasi yg lebih gede, tp teknik peredaman sekarang jg jauh lebih baik shg efek vibrasi bs diminimalkan. konfigurasi 3 silinder utk ice modern ber-cc  <2000cc sptnya akan jd keniscayaan bg para pabrikan mobil bwt ngejar power dan efisiensinya (termasuk produksi mesin 3-cyl jg lbh murah). mobil2 premium ber-cc <2000 dg kisaran power 125-130an hp sdh mulai pake mesin2 3-cyl."
@sanjoyopurnomo6096,2 years ago,"loh, coba di bandingin sama vios sebelumnya aja, pasti berubah tottal",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"loh, coba di bandingin sama vios sebelumnya aja, pasti berubah tottal"
@ramci0914,2 years ago,"Tetep aja jadi taksi , mw apaan jg namanya limo kek, atau apalah",0,https://youtube.com/watch?v=qWbTS6lwOnQ,"tetep aja jadi taksi , mw apaan jg namanya limo kek, atau apalah"
